Timestamp,CUSIP,Bid,Ask
2023-12-24 20:11:31.218,9128283H1,100-280,100-282
2023-12-24 20:11:31.224,9128283H1,100-281,100-283
2023-12-24 20:11:31.228,9128283H1,100-282,100-284
2023-12-24 20:11:31.235,9128283H1,100-283,100-285
2023-12-24 20:11:31.245,9128283H1,100-284,100-286
2023-12-24 20:11:31.259,9128283H1,100-284,100-290
2023-12-24 20:11:31.260,9128283H1,100-286,100-290
2023-12-24 20:11:31.278,9128283H1,100-286,100-292
2023-12-24 20:11:31.286,9128283H1,100-287,100-293
2023-12-24 20:11:31.289,9128283H1,100-290,100-294
2023-12-24 20:11:31.297,9128283H1,100-292,100-294
2023-12-24 20:11:31.312,9128283H1,100-293,100-295
2023-12-24 20:11:31.331,9128283H1,100-294,100-296
2023-12-24 20:11:31.346,9128283H1,100-294,100-300
2023-12-24 20:11:31.349,9128283H1,100-296,100-300
2023-12-24 20:11:31.363,9128283H1,100-296,100-302
2023-12-24 20:11:31.377,9128283H1,100-297,100-303
2023-12-24 20:11:31.381,9128283H1,100-300,100-304
2023-12-24 20:11:31.395,9128283H1,100-301,100-305
2023-12-24 20:11:31.411,9128283H1,100-303,100-305
2023-12-24 20:11:31.421,9128283H1,100-304,100-306
2023-12-24 20:11:31.440,9128283H1,100-304,100-310
2023-12-24 20:11:31.459,9128283H1,100-306,100-310
2023-12-24 20:11:31.477,9128283H1,100-306,100-312
2023-12-24 20:11:31.492,9128283H1,100-307,100-313
2023-12-24 20:11:31.503,9128283H1,100-311,100-313
2023-12-24 20:11:31.505,9128283H1,100-311,100-315
2023-12-24 20:11:31.517,9128283H1,100-312,100-316
2023-12-24 20:11:31.522,9128283H1,100-313,100-317
2023-12-24 20:11:31.531,9128283H1,100-314,100-320
2023-12-24 20:11:31.543,9128283H1,100-315,101-001
2023-12-24 20:11:31.555,9128283H1,100-316,101-002
2023-12-24 20:11:31.565,9128283H1,100-316,101-000
2023-12-24 20:11:31.579,9128283H1,100-315,100-317
2023-12-24 20:11:31.596,9128283H1,100-313,100-317
2023-12-24 20:11:31.613,9128283H1,100-313,100-315
2023-12-24 20:11:31.621,9128283H1,100-311,100-315
2023-12-24 20:11:31.628,9128283H1,100-310,100-314
2023-12-24 20:11:31.639,9128283H1,100-310,100-312
2023-12-24 20:11:31.652,9128283H1,100-306,100-312
2023-12-24 20:11:31.657,9128283H1,100-306,100-310
2023-12-24 20:11:31.675,9128283H1,100-304,100-310
2023-12-24 20:11:31.685,9128283H1,100-304,100-306
2023-12-24 20:11:31.691,9128283H1,100-303,100-305
2023-12-24 20:11:31.696,9128283H1,100-301,100-305
2023-12-24 20:11:31.708,9128283H1,100-301,100-303
2023-12-24 20:11:31.718,9128283H1,100-300,100-302
2023-12-24 20:11:31.724,9128283H1,100-297,100-301
2023-12-24 20:11:31.726,9128283H1,100-295,100-301
2023-12-24 20:11:31.733,9128283H1,100-294,100-300
2023-12-24 20:11:31.750,9128283H1,100-293,100-297
2023-12-24 20:11:31.764,9128283H1,100-293,100-295
2023-12-24 20:11:31.775,9128283H1,100-292,100-294
2023-12-24 20:11:31.779,9128283H1,100-291,100-293
2023-12-24 20:11:31.790,9128283H1,100-290,100-292
2023-12-24 20:11:31.794,9128283H1,100-287,100-291
2023-12-24 20:11:31.801,9128283H1,100-285,100-291
2023-12-24 20:11:31.803,9128283H1,100-284,100-290
2023-12-24 20:11:31.808,9128283H1,100-283,100-287
2023-12-24 20:11:31.812,9128283H1,100-283,100-285
2023-12-24 20:11:31.831,9128283H1,100-282,100-284
2023-12-24 20:11:31.842,9128283H1,100-280,100-284
2023-12-24 20:11:31.855,9128283H1,100-280,100-282
2023-12-24 20:11:31.864,9128283H1,100-277,100-281
2023-12-24 20:11:31.873,9128283H1,100-276,100-280
2023-12-24 20:11:31.890,9128283H1,100-275,100-277
2023-12-24 20:11:31.901,9128283H1,100-274,100-276
2023-12-24 20:11:31.908,9128283H1,100-273,100-275
2023-12-24 20:11:31.926,9128283H1,100-271,100-275
2023-12-24 20:11:31.938,9128283H1,100-271,100-273
2023-12-24 20:11:31.944,9128283H1,100-270,100-272
2023-12-24 20:11:31.963,9128283H1,100-267,100-271
2023-12-24 20:11:31.980,9128283H1,100-266,100-270
2023-12-24 20:11:31.990,9128283H1,100-264,100-270
2023-12-24 20:11:32.007,9128283H1,100-264,100-266
2023-12-24 20:11:32.023,9128283H1,100-263,100-265
2023-12-24 20:11:32.031,9128283H1,100-261,100-265
2023-12-24 20:11:32.048,9128283H1,100-260,100-264
2023-12-24 20:11:32.064,9128283H1,100-257,100-263
2023-12-24 20:11:32.082,9128283H1,100-256,100-262
2023-12-24 20:11:32.097,9128283H1,100-255,100-261
2023-12-24 20:11:32.106,9128283H1,100-254,100-260
2023-12-24 20:11:32.121,9128283H1,100-253,100-257
2023-12-24 20:11:32.137,9128283H1,100-252,100-256
2023-12-24 20:11:32.144,9128283H1,100-251,100-255
2023-12-24 20:11:32.151,9128283H1,100-251,100-253
2023-12-24 20:11:32.167,9128283H1,100-250,100-252
2023-12-24 20:11:32.185,9128283H1,100-246,100-252
2023-12-24 20:11:32.205,9128283H1,100-245,100-251
2023-12-24 20:11:32.223,9128283H1,100-245,100-247
2023-12-24 20:11:32.230,9128283H1,100-243,100-247
2023-12-24 20:11:32.233,9128283H1,100-242,100-246
2023-12-24 20:11:32.246,9128283H1,100-242,100-244
2023-12-24 20:11:32.251,9128283H1,100-240,100-244
2023-12-24 20:11:32.263,9128283H1,100-240,100-242
2023-12-24 20:11:32.280,9128283H1,100-237,100-241
2023-12-24 20:11:32.293,9128283H1,100-235,100-241
2023-12-24 20:11:32.309,9128283H1,100-234,100-240
2023-12-24 20:11:32.321,9128283H1,100-233,100-237
2023-12-24 20:11:32.324,9128283H1,100-233,100-235
2023-12-24 20:11:32.337,9128283H1,100-231,100-235
2023-12-24 20:11:32.340,9128283H1,100-231,100-233
2023-12-24 20:11:32.354,9128283H1,100-227,100-233
2023-12-24 20:11:32.371,9128283H1,100-227,100-231
2023-12-24 20:11:32.383,9128283H1,100-226,100-230
2023-12-24 20:11:32.395,9128283H1,100-224,100-230
2023-12-24 20:11:32.405,9128283H1,100-224,100-226
2023-12-24 20:11:32.412,9128283H1,100-223,100-225
2023-12-24 20:11:32.413,9128283H1,100-221,100-225
2023-12-24 20:11:32.416,9128283H1,100-221,100-223
2023-12-24 20:11:32.434,9128283H1,100-220,100-222
2023-12-24 20:11:32.439,9128283H1,100-216,100-222
2023-12-24 20:11:32.440,9128283H1,100-216,100-220
2023-12-24 20:11:32.455,9128283H1,100-214,100-220
2023-12-24 20:11:32.472,9128283H1,100-214,100-216
2023-12-24 20:11:32.476,9128283H1,100-212,100-216
2023-12-24 20:11:32.481,9128283H1,100-211,100-215
2023-12-24 20:11:32.492,9128283H1,100-211,100-213
2023-12-24 20:11:32.499,9128283H1,100-210,100-212
2023-12-24 20:11:32.513,9128283H1,100-206,100-212
2023-12-24 20:11:32.526,9128283H1,100-206,100-210
2023-12-24 20:11:32.533,9128283H1,100-205,100-207
2023-12-24 20:11:32.541,9128283H1,100-204,100-206
2023-12-24 20:11:32.560,9128283H1,100-202,100-206
2023-12-24 20:11:32.570,9128283H1,100-202,100-204
2023-12-24 20:11:32.579,9128283H1,100-201,100-203
2023-12-24 20:11:32.582,9128283H1,100-197,100-203
2023-12-24 20:11:32.587,9128283H1,100-197,100-201
2023-12-24 20:11:32.602,9128283H1,100-195,100-201
2023-12-24 20:11:32.611,9128283H1,100-194,100-200
2023-12-24 20:11:32.628,9128283H1,100-193,100-197
2023-12-24 20:11:32.638,9128283H1,100-193,100-195
2023-12-24 20:11:32.656,9128283H1,100-191,100-195
2023-12-24 20:11:32.659,9128283H1,100-190,100-194
2023-12-24 20:11:32.665,9128283H1,100-190,100-192
2023-12-24 20:11:32.680,9128283H1,100-187,100-191
2023-12-24 20:11:32.684,9128283H1,100-185,100-191
2023-12-24 20:11:32.686,9128283H1,100-184,100-190
2023-12-24 20:11:32.689,9128283H1,100-183,100-187
2023-12-24 20:11:32.698,9128283H1,100-183,100-185
2023-12-24 20:11:32.700,9128283H1,100-181,100-185
2023-12-24 20:11:32.709,9128283H1,100-181,100-183
2023-12-24 20:11:32.714,9128283H1,100-177,100-183
2023-12-24 20:11:32.716,9128283H1,100-177,100-181
2023-12-24 20:11:32.731,9128283H1,100-176,100-180
2023-12-24 20:11:32.736,9128283H1,100-175,100-177
2023-12-24 20:11:32.754,9128283H1,100-174,100-176
2023-12-24 20:11:32.770,9128283H1,100-172,100-176
2023-12-24 20:11:32.775,9128283H1,100-171,100-175
2023-12-24 20:11:32.793,9128283H1,100-170,100-174
2023-12-24 20:11:32.812,9128283H1,100-167,100-173
2023-12-24 20:11:32.820,9128283H1,100-166,100-172
2023-12-24 20:11:32.833,9128283H1,100-165,100-171
2023-12-24 20:11:32.839,9128283H1,100-164,100-170
2023-12-24 20:11:32.855,9128283H1,100-163,100-167
2023-12-24 20:11:32.856,9128283H1,100-163,100-165
2023-12-24 20:11:32.872,9128283H1,100-161,100-165
2023-12-24 20:11:32.883,9128283H1,100-161,100-163
2023-12-24 20:11:32.893,9128283H1,100-157,100-163
2023-12-24 20:11:32.899,9128283H1,100-156,100-162
2023-12-24 20:11:32.904,9128283H1,100-156,100-160
2023-12-24 20:11:32.923,9128283H1,100-154,100-160
2023-12-24 20:11:32.933,9128283H1,100-153,100-157
2023-12-24 20:11:32.944,9128283H1,100-152,100-156
2023-12-24 20:11:32.951,9128283H1,100-151,100-155
2023-12-24 20:11:32.955,9128283H1,100-151,100-153
2023-12-24 20:11:32.968,9128283H1,100-147,100-153
2023-12-24 20:11:32.975,9128283H1,100-147,100-151
2023-12-24 20:11:32.988,9128283H1,100-146,100-150
2023-12-24 20:11:33.005,9128283H1,100-145,100-147
2023-12-24 20:11:33.013,9128283H1,100-143,100-147
2023-12-24 20:11:33.026,9128283H1,100-143,100-145
2023-12-24 20:11:33.032,9128283H1,100-142,100-144
2023-12-24 20:11:33.039,9128283H1,100-140,100-144
2023-12-24 20:11:33.041,9128283H1,100-140,100-142
2023-12-24 20:11:33.056,9128283H1,100-137,100-141
2023-12-24 20:11:33.060,9128283H1,100-135,100-141
2023-12-24 20:11:33.064,9128283H1,100-134,100-140
2023-12-24 20:11:33.081,9128283H1,100-133,100-137
2023-12-24 20:11:33.098,9128283H1,100-133,100-135
2023-12-24 20:11:33.099,9128283H1,100-132,100-134
2023-12-24 20:11:33.117,9128283H1,100-130,100-134
2023-12-24 20:11:33.132,9128283H1,100-127,100-133
2023-12-24 20:11:33.136,9128283H1,100-127,100-131
2023-12-24 20:11:33.156,9128283H1,100-126,100-130
2023-12-24 20:11:33.163,9128283H1,100-125,100-127
2023-12-24 20:11:33.164,9128283H1,100-124,100-126
2023-12-24 20:11:33.179,9128283H1,100-123,100-125
2023-12-24 20:11:33.190,9128283H1,100-121,100-125
2023-12-24 20:11:33.192,9128283H1,100-121,100-123
2023-12-24 20:11:33.196,9128283H1,100-120,100-122
2023-12-24 20:11:33.209,9128283H1,100-117,100-121
2023-12-24 20:11:33.224,9128283H1,100-116,100-120
2023-12-24 20:11:33.235,9128283H1,100-114,100-120
2023-12-24 20:11:33.237,9128283H1,100-113,100-117
2023-12-24 20:11:33.257,9128283H1,100-112,100-116
2023-12-24 20:11:33.260,9128283H1,100-112,100-114
2023-12-24 20:11:33.272,9128283H1,100-110,100-114
2023-12-24 20:11:33.287,9128283H1,100-110,100-112
2023-12-24 20:11:33.307,9128283H1,100-106,100-112
2023-12-24 20:11:33.312,9128283H1,100-105,100-111
2023-12-24 20:11:33.313,9128283H1,100-105,100-107
2023-12-24 20:11:33.319,9128283H1,100-103,100-107
2023-12-24 20:11:33.322,9128283H1,100-102,100-106
2023-12-24 20:11:33.334,9128283H1,100-101,100-105
2023-12-24 20:11:33.346,9128283H1,100-100,100-104
2023-12-24 20:11:33.354,9128283H1,100-097,100-103
2023-12-24 20:11:33.371,9128283H1,100-097,100-101
2023-12-24 20:11:33.379,9128283H1,100-095,100-101
2023-12-24 20:11:33.393,9128283H1,100-095,100-097
2023-12-24 20:11:33.400,9128283H1,100-093,100-097
2023-12-24 20:11:33.412,9128283H1,100-092,100-096
2023-12-24 20:11:33.415,9128283H1,100-091,100-095
2023-12-24 20:11:33.430,9128283H1,100-090,100-094
2023-12-24 20:11:33.444,9128283H1,100-090,100-092
2023-12-24 20:11:33.456,9128283H1,100-087,100-091
2023-12-24 20:11:33.465,9128283H1,100-086,100-090
2023-12-24 20:11:33.467,9128283H1,100-085,100-087
2023-12-24 20:11:33.478,9128283H1,100-084,100-086
2023-12-24 20:11:33.495,9128283H1,100-083,100-085
2023-12-24 20:11:33.513,9128283H1,100-082,100-084
2023-12-24 20:11:33.531,9128283H1,100-081,100-083
2023-12-24 20:11:33.537,9128283H1,100-077,100-083
2023-12-24 20:11:33.550,9128283H1,100-076,100-082
2023-12-24 20:11:33.556,9128283H1,100-075,100-081
2023-12-24 20:11:33.567,9128283H1,100-075,100-077
2023-12-24 20:11:33.576,9128283H1,100-073,100-077
2023-12-24 20:11:33.590,9128283H1,100-073,100-075
2023-12-24 20:11:33.606,9128283H1,100-072,100-074
2023-12-24 20:11:33.626,9128283H1,100-070,100-074
2023-12-24 20:11:33.634,9128283H1,100-067,100-073
2023-12-24 20:11:33.635,9128283H1,100-066,100-072
2023-12-24 20:11:33.636,9128283H1,100-065,100-071
2023-12-24 20:11:33.637,9128283H1,100-065,100-067
2023-12-24 20:11:33.644,9128283H1,100-064,100-066
2023-12-24 20:11:33.651,9128283H1,100-062,100-066
2023-12-24 20:11:33.669,9128283H1,100-061,100-065
2023-12-24 20:11:33.679,9128283H1,100-061,100-063
2023-12-24 20:11:33.696,9128283H1,100-057,100-063
2023-12-24 20:11:33.699,9128283H1,100-056,100-062
2023-12-24 20:11:33.708,9128283H1,100-056,100-060
2023-12-24 20:11:33.715,9128283H1,100-054,100-060
2023-12-24 20:11:33.724,9128283H1,100-053,100-057
2023-12-24 20:11:33.732,9128283H1,100-052,100-056
2023-12-24 20:11:33.752,9128283H1,100-051,100-055
2023-12-24 20:11:33.759,9128283H1,100-050,100-054
2023-12-24 20:11:33.775,9128283H1,100-047,100-053
2023-12-24 20:11:33.778,9128283H1,100-046,100-052
2023-12-24 20:11:33.788,9128283H1,100-045,100-051
2023-12-24 20:11:33.806,9128283H1,100-045,100-047
2023-12-24 20:11:33.818,9128283H1,100-043,100-047
2023-12-24 20:11:33.831,9128283H1,100-043,100-045
2023-12-24 20:11:33.850,9128283H1,100-042,100-044
2023-12-24 20:11:33.854,9128283H1,100-041,100-043
2023-12-24 20:11:33.873,9128283H1,100-040,100-042
2023-12-24 20:11:33.879,9128283H1,100-036,100-042
2023-12-24 20:11:33.884,9128283H1,100-035,100-041
2023-12-24 20:11:33.893,9128283H1,100-034,100-040
2023-12-24 20:11:33.903,9128283H1,100-033,100-037
2023-12-24 20:11:33.918,9128283H1,100-032,100-036
2023-12-24 20:11:33.930,9128283H1,100-031,100-035
2023-12-24 20:11:33.950,9128283H1,100-030,100-034
2023-12-24 20:11:33.962,9128283H1,100-030,100-032
2023-12-24 20:11:33.980,9128283H1,100-026,100-032
2023-12-24 20:11:33.989,9128283H1,100-025,100-031
2023-12-24 20:11:33.991,9128283H1,100-025,100-027
2023-12-24 20:11:33.993,9128283H1,100-023,100-027
2023-12-24 20:11:33.997,9128283H1,100-022,100-026
2023-12-24 20:11:34.007,9128283H1,100-021,100-025
2023-12-24 20:11:34.019,9128283H1,100-020,100-024
2023-12-24 20:11:34.037,9128283H1,100-017,100-023
2023-12-24 20:11:34.052,9128283H1,100-016,100-022
2023-12-24 20:11:34.060,9128283H1,100-016,100-020
2023-12-24 20:11:34.070,9128283H1,100-014,100-020
2023-12-24 20:11:34.084,9128283H1,100-014,100-016
2023-12-24 20:11:34.089,9128283H1,100-013,100-015
2023-12-24 20:11:34.102,9128283H1,100-012,100-014
2023-12-24 20:11:34.117,9128283H1,100-011,100-013
2023-12-24 20:11:34.124,9128283H1,100-007,100-013
2023-12-24 20:11:34.126,9128283H1,100-006,100-012
2023-12-24 20:11:34.143,9128283H1,100-006,100-010
2023-12-24 20:11:34.145,9128283H1,100-005,100-007
2023-12-24 20:11:34.150,9128283H1,100-003,100-007
2023-12-24 20:11:34.158,9128283H1,100-002,100-006
2023-12-24 20:11:34.162,9128283H1,100-002,100-004
2023-12-24 20:11:34.177,9128283H1,100-001,100-003
2023-12-24 20:11:34.187,9128283H1,99-320,100-002
2023-12-24 20:11:34.201,9128283H1,99-317,100-001
2023-12-24 20:11:34.211,9128283H1,99-315,100-001
2023-12-24 20:11:34.220,9128283H1,99-314,99-320
2023-12-24 20:11:34.240,9128283H1,99-314,99-316
2023-12-24 20:11:34.252,9128283H1,99-312,99-316
2023-12-24 20:11:34.272,9128283H1,99-312,99-314
2023-12-24 20:11:34.283,9128283H1,99-311,99-313
2023-12-24 20:11:34.288,9128283H1,99-310,99-312
2023-12-24 20:11:34.305,9128283H1,99-307,99-311
2023-12-24 20:11:34.317,9128283H1,99-305,99-311
2023-12-24 20:11:34.332,9128283H1,99-304,99-310
2023-12-24 20:11:34.344,9128283H1,99-303,99-307
2023-12-24 20:11:34.364,9128283H1,99-303,99-305
2023-12-24 20:11:34.366,9128283H1,99-301,99-305
2023-12-24 20:11:34.371,9128283H1,99-300,99-304
2023-12-24 20:11:34.372,9128283H1,99-300,99-302
2023-12-24 20:11:34.378,9128283H1,99-297,99-301
2023-12-24 20:11:34.383,9128283H1,99-295,99-301
2023-12-24 20:11:34.402,9128283H1,99-294,99-300
2023-12-24 20:11:34.412,9128283H1,99-293,99-297
2023-12-24 20:11:34.430,9128283H1,99-292,99-296
2023-12-24 20:11:34.441,9128283H1,99-291,99-295
2023-12-24 20:11:34.459,9128283H1,99-290,99-294
2023-12-24 20:11:34.466,9128283H1,99-287,99-293
2023-12-24 20:11:34.481,9128283H1,99-287,99-291
2023-12-24 20:11:34.493,9128283H1,99-286,99-290
2023-12-24 20:11:34.506,9128283H1,99-285,99-287
2023-12-24 20:11:34.524,9128283H1,99-283,99-287
2023-12-24 20:11:34.532,9128283H1,99-282,99-286
2023-12-24 20:11:34.533,9128283H1,99-282,99-284
2023-12-24 20:11:34.539,9128283H1,99-280,99-284
2023-12-24 20:11:34.554,9128283H1,99-277,99-283
2023-12-24 20:11:34.565,9128283H1,99-276,99-282
2023-12-24 20:11:34.583,9128283H1,99-276,99-280
2023-12-24 20:11:34.591,9128283H1,99-274,99-280
2023-12-24 20:11:34.608,9128283H1,99-273,99-277
2023-12-24 20:11:34.616,9128283H1,99-273,99-275
2023-12-24 20:11:34.620,9128283H1,99-271,99-275
2023-12-24 20:11:34.639,9128283H1,99-270,99-274
2023-12-24 20:11:34.653,9128283H1,99-267,99-273
2023-12-24 20:11:34.658,9128283H1,99-266,99-272
2023-12-24 20:11:34.660,9128283H1,99-266,99-270
2023-12-24 20:11:34.666,9128283H1,99-264,99-270
2023-12-24 20:11:34.667,9128283H1,99-263,99-267
2023-12-24 20:11:34.683,9128283H1,99-262,99-266
2023-12-24 20:11:34.696,9128283H1,99-261,99-265
2023-12-24 20:11:34.707,9128283H1,99-260,99-264
2023-12-24 20:11:34.713,9128283H1,99-257,99-263
2023-12-24 20:11:34.719,9128283H1,99-256,99-262
2023-12-24 20:11:34.721,9128283H1,99-255,99-261
2023-12-24 20:11:34.730,9128283H1,99-254,99-260
2023-12-24 20:11:34.743,9128283H1,99-254,99-256
2023-12-24 20:11:34.750,9128283H1,99-253,99-255
2023-12-24 20:11:34.765,9128283H1,99-252,99-254
2023-12-24 20:11:34.772,9128283H1,99-251,99-253
2023-12-24 20:11:34.791,9128283H1,99-247,99-253
2023-12-24 20:11:34.792,9128283H1,99-246,99-252
2023-12-24 20:11:34.809,9128283H1,99-245,99-251
2023-12-24 20:11:34.815,9128283H1,99-245,99-247
2023-12-24 20:11:34.818,9128283H1,99-243,99-247
2023-12-24 20:11:34.832,9128283H1,99-242,99-246
2023-12-24 20:11:34.846,9128283H1,99-241,99-245
2023-12-24 20:11:34.854,9128283H1,99-241,99-243
2023-12-24 20:11:34.860,9128283H1,99-237,99-243
2023-12-24 20:11:34.872,9128283H1,99-237,99-241
2023-12-24 20:11:34.888,9128283H1,99-236,99-240
2023-12-24 20:11:34.900,9128283H1,99-235,99-237
2023-12-24 20:11:34.911,9128283H1,99-233,99-237
2023-12-24 20:11:34.917,9128283H1,99-232,99-236
2023-12-24 20:11:34.929,9128283H1,99-231,99-235
2023-12-24 20:11:34.942,9128283H1,99-230,99-234
2023-12-24 20:11:34.953,9128283H1,99-230,99-232
2023-12-24 20:11:34.968,9128283H1,99-226,99-232
2023-12-24 20:11:34.983,9128283H1,99-225,99-231
2023-12-24 20:11:34.994,9128283H1,99-224,99-230
2023-12-24 20:11:34.998,9128283H1,99-224,99-226
2023-12-24 20:11:35.017,9128283H1,99-223,99-225
2023-12-24 20:11:35.021,9128283H1,99-222,99-224
2023-12-24 20:11:35.041,9128283H1,99-220,99-224
2023-12-24 20:11:35.056,9128283H1,99-220,99-222
2023-12-24 20:11:35.064,9128283H1,99-216,99-222
2023-12-24 20:11:35.068,9128283H1,99-216,99-220
2023-12-24 20:11:35.070,9128283H1,99-214,99-220
2023-12-24 20:11:35.074,9128283H1,99-213,99-217
2023-12-24 20:11:35.085,9128283H1,99-213,99-215
2023-12-24 20:11:35.097,9128283H1,99-211,99-215
2023-12-24 20:11:35.110,9128283H1,99-210,99-214
2023-12-24 20:11:35.127,9128283H1,99-207,99-213
2023-12-24 20:11:35.137,9128283H1,99-207,99-211
2023-12-24 20:11:35.157,9128283H1,99-205,99-211
2023-12-24 20:11:35.164,9128283H1,99-205,99-207
2023-12-24 20:11:35.176,9128283H1,99-203,99-207
2023-12-24 20:11:35.186,9128283H1,99-202,99-206
2023-12-24 20:11:35.199,9128283H1,99-201,99-205
2023-12-24 20:11:35.208,9128283H1,99-200,99-204
2023-12-24 20:11:35.223,9128283H1,99-200,99-202
2023-12-24 20:11:35.233,9128283H1,99-197,99-201
2023-12-24 20:11:35.249,9128283H1,99-195,99-201
2023-12-24 20:11:35.254,9128283H1,99-195,99-197
2023-12-24 20:11:35.273,9128283H1,99-194,99-196
2023-12-24 20:11:35.280,9128283H1,99-193,99-195
2023-12-24 20:11:35.298,9128283H1,99-191,99-195
2023-12-24 20:11:35.308,9128283H1,99-190,99-194
2023-12-24 20:11:35.326,9128283H1,99-190,99-192
2023-12-24 20:11:35.343,9128283H1,99-187,99-191
2023-12-24 20:11:35.345,9128283H1,99-185,99-191
2023-12-24 20:11:35.362,9128283H1,99-185,99-187
2023-12-24 20:11:35.367,9128283H1,99-184,99-186
2023-12-24 20:11:35.374,9128283H1,99-183,99-185
2023-12-24 20:11:35.384,9128283H1,99-181,99-185
2023-12-24 20:11:35.397,9128283H1,99-181,99-183
2023-12-24 20:11:35.399,9128283H1,99-180,99-182
2023-12-24 20:11:35.406,9128283H1,99-177,99-181
2023-12-24 20:11:35.409,9128283H1,99-175,99-181
2023-12-24 20:11:35.416,9128283H1,99-175,99-177
2023-12-24 20:11:35.427,9128283H1,99-173,99-177
2023-12-24 20:11:35.441,9128283H1,99-173,99-175
2023-12-24 20:11:35.447,9128283H1,99-171,99-175
2023-12-24 20:11:35.454,9128283H1,99-170,99-174
2023-12-24 20:11:35.458,9128283H1,99-170,99-172
2023-12-24 20:11:35.459,9128283H1,99-166,99-172
2023-12-24 20:11:35.468,9128283H1,99-166,99-170
2023-12-24 20:11:35.474,9128283H1,99-165,99-167
2023-12-24 20:11:35.478,9128283H1,99-163,99-167
2023-12-24 20:11:35.480,9128283H1,99-162,99-166
2023-12-24 20:11:35.492,9128283H1,99-161,99-165
2023-12-24 20:11:35.500,9128283H1,99-160,99-164
2023-12-24 20:11:35.518,9128283H1,99-157,99-163
2023-12-24 20:11:35.530,9128283H1,99-156,99-162
2023-12-24 20:11:35.533,9128283H1,99-156,99-160
2023-12-24 20:11:35.535,9128283H1,99-154,99-160
2023-12-24 20:11:35.537,9128283H1,99-154,99-156
2023-12-24 20:11:35.540,9128283H1,99-152,99-156
2023-12-24 20:11:35.560,9128283H1,99-152,99-154
2023-12-24 20:11:35.572,9128283H1,99-150,99-154
2023-12-24 20:11:35.577,9128283H1,99-147,99-153
2023-12-24 20:11:35.592,9128283H1,99-146,99-152
2023-12-24 20:11:35.608,9128283H1,99-146,99-150
2023-12-24 20:11:35.624,9128283H1,99-145,99-147
2023-12-24 20:11:35.640,9128283H1,99-144,99-146
2023-12-24 20:11:35.660,9128283H1,99-142,99-146
2023-12-24 20:11:35.673,9128283H1,99-141,99-145
2023-12-24 20:11:35.692,9128283H1,99-141,99-143
2023-12-24 20:11:35.697,9128283H1,99-140,99-142
2023-12-24 20:11:35.709,9128283H1,99-136,99-142
2023-12-24 20:11:35.729,9128283H1,99-135,99-141
2023-12-24 20:11:35.747,9128283H1,99-135,99-137
2023-12-24 20:11:35.748,9128283H1,99-133,99-137
